paper,year,anarchist_hits,communis_hits,socialis_hits,revolution_hits
L'Humanité,1909,1,2,56,31
L'Humanité,1909,0,2,27,10
L'Humanité,1909,1,5,27,1
L'Humanité,1909,0,3,40,1
L'Humanité,1909,1,4,63,4
L'Humanité,1909,0,3,30,5
L'Humanité,1909,0,3,51,4
L'Humanité,1909,0,3,29,5
L'Humanité,1909,1,4,35,7
L'Humanité,1909,1,3,41,5
L'Humanité,1909,0,2,52,7
L'Humanité,1909,0,3,48,6
L'Humanité,1909,3,3,55,1
L'Humanité,1909,1,4,36,8
L'Humanité,1909,0,3,54,11
L'Humanité,1909,1,2,43,6
L'Humanité,1909,0,3,43,9
L'Humanité,1909,3,2,30,3
L'Humanité,1909,0,2,26,4
L'Humanité,1909,3,2,38,6
L'Humanité,1909,0,4,40,3
L'Humanité,1909,1,2,17,4
L'Humanité,1909,1,2,29,1
L'Humanité,1909,2,2,49,3
L'Humanité,1909,6,3,28,13
L'Humanité,1909,3,2,41,3
L'Humanité,1909,2,2,42,5
L'Humanité,1909,1,2,34,7
L'Humanité,1909,1,2,26,15
L'Humanité,1909,1,2,26,10
L'Humanité,1909,0,3,36,10
L'Humanité,1909,3,3,20,11
L'Humanité,1909,1,2,17,5
L'Humanité,1909,0,3,45,8
L'Humanité,1909,0,2,30,10
L'Humanité,1909,0,2,32,6
L'Humanité,1909,1,3,41,3
L'Humanité,1909,0,2,61,7
L'Humanité,1909,4,3,40,8
L'Humanité,1909,0,2,35,2
L'Humanité,1909,1,2,33,8
L'Humanité,1909,0,2,37,2
L'Humanité,1909,0,2,38,7
L'Humanité,1909,0,3,40,4
L'Humanité,1909,2,3,43,5
L'Humanité,1909,0,7,54,8
L'Humanité,1909,6,2,37,13
L'Humanité,1909,1,2,41,12
L'Humanité,1909,2,2,26,7
L'Humanité,1909,1,2,50,10
L'Humanité,1909,0,2,54,7
L'Humanité,1909,0,4,33,1
L'Humanité,1909,1,2,21,2
L'Humanité,1909,2,4,51,9
L'Humanité,1909,0,2,42,21
L'Humanité,1909,0,2,22,2
L'Humanité,1909,0,2,52,7
L'Humanité,1909,0,4,32,13
L'Humanité,1909,0,5,42,8
L'Humanité,1909,1,3,37,11
L'Humanité,1909,1,2,19,5
L'Humanité,1909,0,2,35,5
L'Humanité,1909,0,2,46,6
L'Humanité,1909,1,3,43,5
L'Humanité,1909,1,3,17,9
L'Humanité,1909,1,2,21,4
L'Humanité,1909,2,2,23,6
L'Humanité,1909,3,3,48,10
L'Humanité,1909,3,2,41,4
L'Humanité,1909,1,2,26,20
L'Humanité,1909,0,2,40,10
L'Humanité,1909,1,4,27,8
L'Humanité,1909,1,2,44,6
L'Humanité,1909,1,4,38,13
L'Humanité,1909,1,6,27,5
L'Humanité,1909,1,2,35,6
L'Humanité,1909,1,2,40,7
L'Humanité,1909,3,2,7,2
L'Humanité,1909,1,2,43,17
L'Humanité,1909,0,2,31,8
L'Humanité,1909,0,3,20,3
L'Humanité,1909,1,2,59,9
L'Humanité,1909,0,5,36,13
L'Humanité,1909,0,3,39,12
L'Humanité,1909,1,2,52,8
L'Humanité,1909,4,2,54,5
L'Humanité,1909,0,2,59,4
L'Humanité,1909,2,3,25,7
L'Humanité,1909,1,2,43,4
L'Humanité,1909,2,3,51,2
L'Humanité,1909,0,4,53,4
L'Humanité,1909,6,2,26,8
L'Humanité,1909,0,4,37,4
L'Humanité,1909,0,2,30,15
L'Humanité,1909,1,2,41,10
L'Humanité,1909,1,3,42,6
L'Humanité,1909,2,3,66,6
L'Humanité,1909,0,2,54,8
L'Humanité,1909,0,2,15,1
L'Humanité,1909,2,3,20,11
L'Humanité,1909,1,2,37,16
L'Humanité,1909,3,2,35,13
L'Humanité,1909,0,2,36,7
L'Humanité,1909,0,3,27,9
L'Humanité,1909,0,2,52,8
L'Humanité,1909,2,2,17,8
L'Humanité,1909,1,7,43,4
L'Humanité,1909,2,3,51,20
L'Humanité,1909,0,3,38,14
L'Humanité,1909,0,3,39,11
L'Humanité,1909,0,3,38,6
L'Humanité,1909,0,4,29,6
L'Humanité,1909,0,2,36,4
L'Humanité,1909,1,6,76,10
L'Humanité,1909,2,2,47,8
L'Humanité,1909,1,6,30,7
L'Humanité,1909,2,4,49,3
L'Humanité,1909,2,2,60,3
L'Humanité,1909,0,3,41,4
L'Humanité,1909,1,2,28,6
L'Humanité,1909,1,2,27,8
L'Humanité,1909,3,3,21,2
L'Humanité,1909,0,2,24,8
L'Humanité,1909,2,2,29,7
L'Humanité,1909,6,2,45,8
L'Humanité,1909,0,4,42,4
L'Humanité,1909,4,3,60,8
L'Humanité,1909,0,2,37,3
L'Humanité,1909,0,3,50,4
L'Humanité,1909,0,2,34,10
L'Humanité,1909,1,3,36,9
L'Humanité,1909,0,4,42,6
L'Humanité,1909,0,9,41,12
L'Humanité,1909,3,2,61,9
L'Humanité,1909,0,3,69,16
L'Humanité,1909,0,2,23,8
L'Humanité,1909,0,2,47,3
L'Humanité,1909,4,2,32,3
L'Humanité,1909,1,3,29,2
L'Humanité,1909,1,2,27,1
L'Humanité,1909,2,2,45,5
L'Humanité,1909,0,3,31,17
L'Humanité,1909,4,3,62,7
L'Humanité,1909,0,5,46,2
L'Humanité,1909,1,5,51,14
L'Humanité,1909,1,2,32,5
L'Humanité,1909,0,3,22,7
L'Humanité,1910,0,2,54,1
L'Humanité,1910,0,2,24,1
L'Humanité,1910,0,2,30,6
L'Humanité,1910,1,2,19,2
L'Humanité,1910,0,2,44,2
L'Humanité,1910,1,3,60,6
L'Humanité,1910,2,2,50,3
L'Humanité,1910,0,2,25,1
L'Humanité,1910,0,3,68,16
L'Humanité,1910,0,2,24,5
L'Humanité,1910,1,2,24,1
L'Humanité,1910,0,3,40,2
L'Humanité,1910,3,3,60,16
L'Humanité,1910,0,3,27,9
L'Humanité,1910,2,2,13,4
L'Humanité,1910,0,4,39,1
L'Humanité,1910,0,2,39,4
L'Humanité,1910,2,2,37,3
L'Humanité,1910,1,2,39,6
L'Humanité,1910,0,2,42,3
L'Humanité,1910,0,2,17,4
L'Humanité,1910,1,2,13,34
L'Humanité,1910,0,4,36,1
L'Humanité,1910,1,2,21,6
L'Humanité,1910,1,3,30,1
L'Humanité,1910,0,3,27,1
L'Humanité,1910,1,2,20,5
L'Humanité,1910,1,2,23,1
L'Humanité,1910,1,2,20,5
L'Humanité,1910,3,2,44,6
L'Humanité,1910,3,3,28,2
L'Humanité,1910,1,2,26,5
L'Humanité,1910,0,2,19,10
L'Humanité,1910,0,2,36,2
L'Humanité,1910,1,2,33,4
L'Humanité,1910,1,2,43,2
L'Humanité,1910,0,2,54,11
L'Humanité,1910,1,3,38,4
L'Humanité,1910,2,2,39,4
L'Humanité,1910,2,2,20,3
L'Humanité,1910,3,2,59,2
L'Humanité,1910,6,4,45,12
L'Humanité,1910,0,2,30,6
L'Humanité,1910,0,5,28,1
L'Humanité,1910,0,2,38,5
L'Humanité,1910,0,2,41,4
L'Humanité,1910,2,3,49,2
L'Humanité,1910,0,3,22,2
L'Humanité,1910,0,2,24,1
L'Humanité,1910,0,3,47,6
L'Humanité,1910,1,2,44,4
L'Humanité,1910,0,2,30,1
L'Humanité,1910,0,2,37,4
L'Humanité,1910,0,2,34,5
L'Humanité,1910,1,2,37,6
L'Humanité,1910,0,2,5,0
L'Humanité,1910,0,2,30,6
L'Humanité,1910,0,2,24,0
L'Humanité,1910,0,2,45,3
L'Humanité,1910,0,2,45,5
L'Humanité,1910,1,2,52,3
L'Humanité,1910,2,2,35,2
L'Humanité,1910,0,3,45,9
L'Humanité,1910,0,3,24,3
L'Humanité,1910,2,2,45,2
L'Humanité,1910,0,2,46,11
L'Humanité,1910,0,2,21,9
L'Humanité,1910,0,3,41,9
L'Humanité,1910,0,2,36,8
L'Humanité,1910,0,2,44,2
L'Humanité,1910,2,2,76,2
L'Humanité,1910,0,3,30,2
L'Humanité,1910,0,2,7,0
L'Humanité,1910,1,2,25,9
L'Humanité,1910,0,2,24,8
L'Humanité,1910,0,2,33,5
L'Humanité,1910,1,3,109,13
L'Humanité,1910,0,2,36,7
L'Humanité,1910,0,3,34,2
L'Humanité,1910,2,3,42,2
L'Humanité,1910,1,3,37,8
L'Humanité,1910,1,3,31,2
L'Humanité,1910,0,3,34,3
L'Humanité,1910,1,2,29,1
L'Humanité,1910,0,2,48,8
L'Humanité,1910,1,6,65,10
L'Humanité,1910,2,2,31,2
L'Humanité,1910,0,2,41,3
L'Humanité,1910,1,3,31,2
L'Humanité,1910,2,2,28,0
L'Humanité,1910,1,2,46,15
L'Humanité,1910,0,2,35,3
L'Humanité,1910,0,2,21,5
L'Humanité,1910,0,2,18,3
L'Humanité,1910,3,3,31,8
L'Humanité,1910,0,2,46,3
L'Humanité,1910,1,3,34,2
L'Humanité,1910,0,2,18,3
L'Humanité,1910,0,4,42,0
L'Humanité,1910,0,2,24,1
L'Humanité,1910,1,2,31,2
L'Humanité,1910,0,2,33,1
L'Humanité,1910,1,3,51,8
L'Humanité,1910,0,3,49,3
L'Humanité,1910,0,2,46,2
L'Humanité,1910,1,3,43,2
L'Humanité,1910,0,3,36,2
L'Humanité,1910,0,2,40,6
L'Humanité,1910,0,2,41,6
L'Humanité,1910,1,2,30,8
L'Humanité,1910,0,2,17,8
L'Humanité,1910,0,2,22,1
L'Humanité,1910,0,2,14,0
L'Humanité,1910,6,2,22,0
L'Humanité,1910,0,2,46,1
L'Humanité,1910,1,2,29,4
L'Humanité,1910,0,2,23,11
L'Humanité,1910,0,2,19,5
L'Humanité,1910,1,2,29,5
L'Humanité,1910,0,3,28,4
L'Humanité,1910,0,3,25,3
L'Humanité,1910,0,2,19,5
L'Humanité,1910,1,2,35,2
L'Humanité,1910,2,3,39,2
L'Humanité,1910,1,2,28,0
L'Humanité,1910,1,3,25,4
L'Humanité,1910,0,2,36,4
L'Humanité,1910,1,2,37,6
L'Humanité,1910,0,2,37,0
L'Humanité,1910,0,2,50,10
L'Humanité,1910,0,2,40,6
L'Humanité,1910,1,2,38,3
L'Humanité,1910,1,2,27,4
L'Humanité,1910,1,2,42,6
L'Humanité,1910,0,3,19,4
L'Humanité,1910,0,2,41,4
L'Humanité,1910,0,2,36,1
L'Humanité,1910,0,2,31,7
L'Humanité,1910,2,2,21,8
L'Humanité,1910,1,4,49,12
L'Humanité,1910,1,2,28,13
L'Humanité,1910,0,2,22,6
L'Humanité,1910,1,2,16,6
L'Humanité,1910,2,2,33,3
L'Humanité,1910,2,2,41,11
L'Humanité,1910,1,2,33,4
L'Humanité,1910,1,4,40,11
L'Humanité,1910,1,2,32,2
L'Humanité,1910,1,4,33,7
L'Humanité,1910,0,3,33,3
L'Humanité,1910,2,2,47,5
L'Humanité,1910,1,2,37,3
L'Humanité,1910,1,2,30,11
L'Humanité,1910,2,2,41,3
L'Humanité,1910,0,3,32,8
L'Humanité,1910,0,2,31,3
L'Humanité,1910,1,3,28,1
L'Humanité,1910,0,2,22,4
L'Humanité,1910,2,3,31,6
L'Humanité,1910,1,5,42,7
L'Humanité,1910,0,2,36,2
L'Humanité,1910,1,2,41,3
L'Humanité,1910,0,4,38,1
L'Humanité,1910,0,2,41,1
L'Humanité,1910,0,2,46,3
L'Humanité,1910,4,4,44,13
L'Humanité,1910,2,5,39,4
L'Humanité,1910,0,3,34,2
L'Humanité,1910,0,2,61,6
L'Humanité,1910,0,2,22,0
L'Humanité,1910,0,2,34,9
L'Humanité,1910,0,2,37,5
L'Humanité,1910,2,2,27,5
L'Humanité,1910,0,2,27,1
L'Humanité,1910,2,2,41,1
L'Humanité,1910,1,2,28,5
L'Humanité,1910,4,2,58,5
L'Humanité,1910,1,3,46,6
L'Humanité,1910,5,2,16,18
L'Humanité,1910,1,5,40,4
L'Humanité,1910,0,2,30,8
L'Humanité,1910,0,5,95,8
L'Humanité,1910,0,3,31,6
L'Humanité,1910,0,2,5,0
L'Humanité,1910,0,2,41,4
L'Humanité,1910,0,3,49,7
L'Humanité,1910,0,2,21,2
L'Humanité,1910,0,2,31,4
L'Humanité,1910,0,3,28,4
L'Humanité,1910,0,3,21,7
L'Humanité,1910,0,2,18,3
L'Humanité,1910,1,2,23,0
L'Humanité,1910,1,2,48,3
L'Humanité,1910,2,2,63,2
L'Humanité,1910,0,2,34,6
L'Humanité,1910,0,2,43,2
L'Humanité,1910,2,2,32,14
L'Humanité,1910,4,2,36,3
L'Humanité,1910,1,2,28,3
L'Humanité,1910,0,2,31,1
L'Humanité,1910,2,3,35,3
L'Humanité,1910,0,2,17,0
L'Humanité,1910,0,2,55,4
L'Humanité,1910,1,2,28,3
L'Humanité,1910,0,2,29,4
L'Humanité,1910,0,2,33,4
L'Humanité,1910,1,2,28,2
L'Humanité,1910,0,2,30,1
L'Humanité,1910,0,2,45,0
L'Humanité,1910,0,2,38,2
L'Humanité,1910,0,2,24,4
L'Humanité,1910,1,3,32,3
L'Humanité,1910,3,3,60,18
L'Humanité,1910,2,5,31,5
L'Humanité,1910,0,4,37,5
L'Humanité,1910,1,2,41,7
L'Humanité,1910,0,7,28,2
L'Humanité,1910,2,2,51,6
L'Humanité,1910,0,2,20,2
L'Humanité,1910,0,2,36,1
L'Humanité,1910,0,2,39,9
L'Humanité,1910,1,2,29,13
L'Humanité,1910,2,2,15,4
L'Humanité,1910,2,2,27,4
L'Humanité,1910,4,2,18,8
L'Humanité,1910,0,2,42,11
L'Humanité,1910,0,2,26,4
L'Humanité,1910,2,2,49,7
L'Humanité,1910,0,2,33,1
L'Humanité,1910,0,2,52,4
L'Humanité,1910,1,3,32,1
L'Humanité,1910,1,2,39,4
L'Humanité,1910,3,2,36,5
L'Humanité,1910,0,2,29,7
L'Humanité,1910,0,2,40,5
L'Humanité,1910,2,2,14,3
L'Humanité,1910,0,3,44,3
L'Humanité,1910,0,2,35,11
L'Humanité,1910,0,2,46,12
L'Humanité,1910,0,2,37,2
L'Humanité,1910,0,2,26,5
L'Humanité,1910,1,4,77,3
L'Humanité,1910,0,3,32,6
L'Humanité,1910,1,2,46,4
L'Humanité,1910,0,3,21,7
L'Humanité,1910,0,2,18,3
L'Humanité,1910,0,3,30,4
L'Humanité,1910,0,2,23,6
L'Humanité,1910,0,2,26,5
L'Humanité,1910,0,3,22,1
L'Humanité,1910,0,2,39,4
L'Humanité,1910,0,2,40,7
L'Humanité,1910,0,3,29,3
L'Humanité,1910,0,2,25,9
L'Humanité,1910,3,2,22,5
L'Humanité,1910,0,3,40,3
L'Humanité,1910,1,2,49,9
L'Humanité,1910,0,2,18,3
L'Humanité,1910,1,2,29,1
L'Humanité,1910,0,3,21,3
L'Humanité,1910,0,2,25,6
L'Humanité,1910,0,2,33,8
L'Humanité,1910,0,2,40,8
L'Humanité,1910,0,2,27,1
L'Humanité,1910,0,2,38,17
L'Humanité,1910,2,4,26,3
L'Humanité,1910,2,2,25,0
L'Humanité,1910,1,2,16,3
L'Humanité,1910,2,2,35,5
L'Humanité,1910,1,5,82,7
L'Humanité,1910,1,3,24,5
L'Humanité,1910,0,2,22,3
L'Humanité,1910,3,5,37,3
L'Humanité,1910,0,4,29,8
L'Humanité,1910,0,2,45,2
L'Humanité,1910,1,2,27,4
L'Humanité,1910,2,2,27,3
L'Humanité,1910,0,2,25,3
L'Humanité,1910,0,7,49,13
L'Humanité,1910,0,3,29,6
L'Humanité,1910,0,2,32,31
L'Humanité,1910,0,3,29,1
L'Humanité,1910,0,3,27,5
L'Humanité,1910,0,2,34,7
L'Humanité,1910,1,4,25,6
L'Humanité,1910,0,2,29,7
L'Humanité,1910,3,2,22,10
L'Humanité,1910,4,2,47,11
L'Humanité,1910,0,2,22,3
L'Humanité,1910,0,2,25,3
L'Humanité,1910,2,3,28,1
L'Humanité,1910,4,2,41,9
L'Humanité,1910,1,2,32,2
L'Humanité,1910,1,2,47,8
L'Humanité,1910,0,2,32,4
L'Humanité,1910,0,2,20,2
L'Humanité,1910,0,3,44,3
L'Humanité,1910,2,3,28,6
L'Humanité,1910,0,2,32,3
L'Humanité,1910,2,3,20,3
L'Humanité,1910,0,3,39,2
L'Humanité,1910,3,2,42,7
L'Humanité,1910,1,2,49,0
L'Humanité,1910,1,2,37,6
L'Humanité,1910,3,3,40,6
L'Humanité,1910,0,2,23,14
L'Humanité,1910,2,2,39,6
L'Humanité,1910,0,2,40,3
L'Humanité,1910,1,2,33,3
L'Humanité,1910,0,2,32,5
L'Humanité,1910,0,2,27,4
L'Humanité,1910,2,3,24,3
L'Humanité,1910,1,2,31,11
L'Humanité,1910,3,5,69,19
L'Humanité,1910,1,2,37,0
L'Humanité,1910,2,2,22,2
L'Humanité,1910,0,2,52,2
L'Humanité,1910,1,2,30,3
L'Humanité,1910,0,2,30,6
L'Humanité,1910,0,3,40,2
L'Humanité,1910,0,2,21,3
L'Humanité,1910,0,2,35,9
L'Humanité,1910,0,3,28,5
L'Humanité,1910,2,2,34,9
L'Humanité,1910,0,2,27,2
L'Humanité,1910,0,2,23,5
L'Humanité,1910,0,3,27,12
L'Humanité,1910,4,2,27,6
L'Humanité,1910,0,2,45,6
L'Humanité,1910,1,2,43,4
L'Humanité,1910,0,3,18,0
L'Humanité,1910,0,2,41,3
L'Humanité,1910,0,2,30,18
L'Humanité,1910,1,2,22,7
L'Humanité,1910,2,2,27,2
L'Humanité,1910,2,2,31,1
L'Humanité,1910,1,2,38,3
L'Humanité,1910,0,4,38,13
L'Humanité,1910,0,2,5,0
L'Humanité,1910,0,2,36,0
L'Humanité,1910,0,3,26,4
L'Humanité,1910,1,2,55,5
L'Humanité,1910,3,2,28,6
L'Humanité,1910,0,2,41,6
L'Humanité,1910,1,3,23,4
L'Humanité,1910,0,3,35,3
L'Humanité,1910,1,2,36,4
L'Humanité,1910,0,2,43,6
L'Humanité,1910,0,2,31,2
L'Humanité,1910,0,3,39,2
L'Humanité,1910,0,3,25,1
L'Humanité,1910,0,3,58,10
L'Humanité,1910,0,3,34,6
L'Humanité,1910,0,3,40,1
L'Humanité,1910,0,2,37,3
L'Humanité,1910,0,2,20,1
L'Humanité,1910,0,2,24,2
L'Humanité,1910,0,3,32,17
L'Humanité,1910,2,5,36,3
L'Humanité,1910,0,3,36,2
L'Humanité,1910,0,2,25,8
L'Humanité,1910,0,3,54,6
L'Humanité,1911,1,3,33,8
L'Humanité,1911,0,2,37,4
L'Humanité,1911,0,2,22,5
L'Humanité,1911,1,3,20,3
L'Humanité,1911,0,4,36,4
L'Humanité,1911,0,2,16,3
L'Humanité,1911,0,4,41,2
L'Humanité,1911,3,2,20,5
L'Humanité,1911,0,2,35,13
L'Humanité,1911,0,3,19,0
L'Humanité,1911,2,3,19,2
L'Humanité,1911,0,3,29,0
L'Humanité,1911,0,4,26,4
L'Humanité,1911,1,2,35,5
L'Humanité,1911,0,3,32,2
L'Humanité,1911,0,3,53,6
L'Humanité,1911,0,3,43,1
L'Humanité,1911,1,2,30,1
L'Humanité,1911,0,2,40,6
L'Humanité,1911,4,3,29,15
L'Humanité,1911,0,2,28,7
L'Humanité,1911,2,2,30,13
L'Humanité,1911,0,3,36,7
L'Humanité,1911,0,3,28,4
L'Humanité,1911,0,3,29,0
L'Humanité,1911,0,2,34,4
L'Humanité,1911,0,3,32,4
L'Humanité,1911,0,3,35,1
L'Humanité,1911,0,2,26,4
L'Humanité,1911,0,2,36,4
L'Humanité,1911,1,3,50,10
L'Humanité,1911,3,3,36,6
L'Humanité,1911,0,3,38,4
L'Humanité,1911,1,2,38,1
L'Humanité,1911,0,6,53,8
L'Humanité,1911,0,2,31,4
L'Humanité,1911,1,3,63,8
L'Humanité,1911,2,2,22,4
L'Humanité,1911,0,2,20,14
L'Humanité,1911,0,3,38,1
L'Humanité,1911,0,2,10,0
L'Humanité,1911,0,2,32,8
L'Humanité,1911,0,3,24,4
L'Humanité,1911,0,2,36,1
L'Humanité,1911,1,2,14,5
L'Humanité,1911,0,2,15,0
L'Humanité,1911,2,2,35,2
L'Humanité,1911,0,2,33,3
L'Humanité,1911,4,2,31,4
L'Humanité,1911,4,2,22,6
L'Humanité,1911,3,4,19,3
L'Humanité,1911,3,5,29,10
L'Humanité,1911,1,2,22,5
L'Humanité,1911,1,2,17,2
L'Humanité,1911,0,2,28,2
L'Humanité,1911,0,2,30,1
L'Humanité,1911,0,4,20,7
L'Humanité,1911,3,2,27,10
L'Humanité,1911,1,3,32,4
L'Humanité,1911,0,3,33,1
L'Humanité,1911,0,4,41,4
L'Humanité,1911,1,4,42,8
L'Humanité,1911,0,2,26,5
L'Humanité,1911,0,2,27,0
L'Humanité,1911,0,3,33,2
L'Humanité,1911,1,2,35,4
L'Humanité,1911,0,2,24,3
L'Humanité,1911,1,2,29,3
L'Humanité,1911,0,2,25,7
L'Humanité,1911,2,4,15,6
L'Humanité,1911,1,2,23,3
L'Humanité,1911,1,2,30,6
L'Humanité,1911,1,3,22,5
L'Humanité,1911,3,3,29,11
L'Humanité,1911,1,4,44,7
L'Humanité,1911,0,2,23,1
L'Humanité,1911,0,2,9,3
L'Humanité,1911,0,2,32,6
L'Humanité,1911,1,3,28,0
L'Humanité,1911,1,2,18,6
L'Humanité,1911,2,2,19,5
L'Humanité,1911,4,4,37,8
L'Humanité,1911,4,3,23,5
L'Humanité,1911,1,3,44,3
L'Humanité,1911,2,2,64,6
L'Humanité,1911,0,5,29,3
L'Humanité,1911,0,2,20,7
L'Humanité,1911,0,2,19,3
L'Humanité,1911,1,3,15,9
L'Humanité,1911,1,4,34,6
L'Humanité,1911,1,2,26,9
L'Humanité,1911,2,3,31,4
L'Humanité,1911,0,2,28,16
L'Humanité,1911,0,2,28,2
L'Humanité,1911,10,3,27,4
L'Humanité,1911,1,2,25,12
L'Humanité,1911,0,3,40,7
L'Humanité,1911,2,2,45,11
L'Humanité,1911,1,2,70,8
L'Humanité,1911,4,2,30,11
L'Humanité,1911,3,2,38,8
L'Humanité,1911,1,2,21,0
L'Humanité,1911,1,3,31,8
L'Humanité,1911,1,3,33,4
L'Humanité,1911,0,2,12,1
L'Humanité,1911,0,2,38,3
L'Humanité,1911,1,2,34,6
L'Humanité,1911,0,2,19,0
L'Humanité,1911,2,2,21,2
L'Humanité,1911,1,3,24,5
L'Humanité,1911,1,3,21,6
L'Humanité,1911,3,3,34,3
L'Humanité,1911,2,2,20,1
L'Humanité,1911,3,2,41,1
L'Humanité,1911,1,2,40,5
L'Humanité,1911,0,3,41,7
L'Humanité,1911,0,2,25,5
L'Humanité,1911,0,3,20,1
L'Humanité,1911,1,6,86,9
L'Humanité,1911,0,2,38,7
L'Humanité,1911,2,2,34,3
L'Humanité,1911,0,2,20,2
L'Humanité,1911,0,2,24,6
L'Humanité,1911,0,2,32,2
L'Humanité,1911,0,2,22,2
L'Humanité,1911,0,3,22,1
L'Humanité,1911,1,2,31,8
L'Humanité,1911,0,2,22,3
L'Humanité,1911,0,3,33,5
L'Humanité,1911,2,2,42,3
L'Humanité,1911,0,2,36,2
L'Humanité,1911,2,4,24,7
L'Humanité,1911,0,2,31,10
L'Humanité,1911,1,4,36,3
L'Humanité,1911,0,2,38,3
L'Humanité,1911,2,2,23,12
L'Humanité,1911,1,5,25,3
L'Humanité,1911,0,4,13,5
L'Humanité,1911,3,2,26,4
L'Humanité,1911,3,2,39,4
L'Humanité,1911,1,2,27,4
L'Humanité,1911,0,2,49,2
L'Humanité,1911,1,5,23,1
L'Humanité,1911,1,2,28,3
L'Humanité,1911,0,2,52,7
L'Humanité,1911,1,2,24,5
L'Humanité,1911,1,2,42,3
L'Humanité,1911,1,2,26,4
L'Humanité,1911,1,2,33,3
L'Humanité,1911,0,3,32,6
L'Humanité,1911,2,2,19,17
L'Humanité,1911,0,3,27,2
L'Humanité,1911,0,3,50,13
L'Humanité,1911,0,2,23,4
L'Humanité,1911,0,2,19,1
L'Humanité,1911,1,2,32,4
L'Humanité,1911,5,2,89,10
L'Humanité,1911,0,2,25,4
L'Humanité,1911,0,4,21,2
L'Humanité,1911,0,3,44,14
L'Humanité,1911,1,2,30,2
L'Humanité,1911,0,2,16,3
L'Humanité,1911,2,3,37,5
L'Humanité,1911,2,2,48,8
L'Humanité,1911,0,2,28,6
L'Humanité,1911,1,4,27,1
L'Humanité,1911,0,2,24,1
L'Humanité,1911,2,2,29,4
L'Humanité,1911,3,3,36,3
L'Humanité,1911,2,2,20,7
L'Humanité,1911,2,2,29,1
L'Humanité,1911,0,2,18,3
L'Humanité,1911,0,2,21,6
L'Humanité,1911,1,2,28,5
L'Humanité,1911,2,2,20,5
L'Humanité,1911,0,2,34,1
L'Humanité,1911,0,2,46,4
L'Humanité,1911,0,2,29,1
L'Humanité,1911,0,3,37,5
L'Humanité,1911,2,2,21,9
L'Humanité,1911,0,2,36,3
L'Humanité,1911,2,2,23,3
L'Humanité,1911,0,3,35,5
L'Humanité,1911,0,2,33,4
L'Humanité,1911,4,2,37,7
L'Humanité,1911,1,2,27,1
L'Humanité,1911,0,3,37,15
L'Humanité,1911,0,2,25,8
L'Humanité,1911,0,3,20,2
L'Humanité,1911,1,2,19,4
L'Humanité,1911,5,2,14,3
L'Humanité,1911,2,2,39,8
L'Humanité,1911,0,3,19,3
L'Humanité,1911,3,2,27,7
L'Humanité,1911,0,4,35,2
L'Humanité,1911,0,2,16,2
L'Humanité,1911,0,3,37,2
L'Humanité,1911,0,2,16,1
L'Humanité,1911,0,3,24,2
L'Humanité,1911,1,2,28,0
L'Humanité,1911,0,2,33,2
L'Humanité,1911,2,2,22,2
L'Humanité,1911,0,2,46,8
L'Humanité,1911,0,4,30,3
L'Humanité,1911,0,2,5,0
L'Humanité,1911,0,3,49,7
L'Humanité,1911,1,2,27,1
L'Humanité,1911,0,2,44,1
L'Humanité,1911,0,3,25,3
L'Humanité,1911,0,2,23,4
L'Humanité,1911,0,4,31,2
L'Humanité,1911,1,2,28,6
L'Humanité,1911,1,2,55,6
L'Humanité,1911,0,3,25,1
L'Humanité,1911,0,2,31,10
L'Humanité,1911,1,2,24,0
L'Humanité,1911,1,3,37,8
L'Humanité,1911,0,4,35,2
L'Humanité,1911,0,2,37,3
L'Humanité,1911,1,3,40,5
L'Humanité,1911,0,2,24,5
L'Humanité,1911,1,3,33,14
L'Humanité,1911,0,2,30,2
L'Humanité,1911,0,2,19,2
L'Humanité,1911,0,2,30,2
L'Humanité,1911,0,2,35,1
L'Humanité,1911,1,2,26,3
L'Humanité,1911,1,3,23,3
L'Humanité,1911,0,3,31,5
L'Humanité,1911,0,3,24,4
L'Humanité,1911,0,3,44,10
L'Humanité,1911,1,2,17,3
L'Humanité,1911,0,3,27,3
L'Humanité,1911,0,3,30,9
L'Humanité,1911,3,5,82,8
L'Humanité,1911,0,3,25,7
L'Humanité,1911,1,2,25,10
L'Humanité,1911,0,2,32,0
L'Humanité,1911,0,2,25,4
L'Humanité,1911,4,2,27,9
L'Humanité,1911,1,5,74,13
L'Humanité,1911,0,2,34,2
L'Humanité,1911,0,2,34,6
L'Humanité,1911,0,2,19,3
L'Humanité,1911,1,2,16,3
L'Humanité,1911,1,4,40,1
L'Humanité,1911,0,2,33,5
L'Humanité,1911,0,4,18,4
L'Humanité,1911,2,2,31,9
L'Humanité,1911,1,2,34,7
L'Humanité,1911,4,3,21,7
L'Humanité,1911,1,2,14,3
L'Humanité,1911,1,2,22,2
L'Humanité,1911,1,3,27,3
L'Humanité,1911,2,2,42,3
L'Humanité,1911,0,2,24,0
L'Humanité,1911,8,2,32,7
L'Humanité,1911,0,2,26,3
L'Humanité,1911,3,3,18,4
L'Humanité,1911,2,2,47,1
L'Humanité,1911,0,3,45,1
L'Humanité,1911,1,2,22,1
L'Humanité,1911,0,3,15,1
L'Humanité,1911,3,2,38,5
L'Humanité,1911,1,3,13,2
L'Humanité,1911,0,5,25,3
