paper,year,anarchist_hits,communis_hits,socialis_hits,revolution_hits
La Croix,1885,2,0,3,0
La Croix,1885,1,0,0,1
La Croix,1885,0,0,0,2
La Croix,1885,4,0,3,6
La Croix,1885,5,0,3,2
La Croix,1885,0,0,0,0
La Croix,1885,0,0,0,9
La Croix,1885,0,0,0,2
La Croix,1885,0,0,0,2
La Croix,1885,0,0,1,6
La Croix,1885,0,0,0,3
La Croix,1885,1,0,2,0
La Croix,1885,8,0,0,5
La Croix,1885,0,0,0,5
La Croix,1885,3,0,3,0
La Croix,1885,0,0,0,2
La Croix,1885,4,0,1,8
La Croix,1885,4,0,1,0
La Croix,1885,0,0,4,0
La Croix,1885,1,0,3,6
La Croix,1885,5,0,3,10
La Croix,1885,0,0,0,1
La Croix,1885,2,0,1,0
La Croix,1885,1,0,1,4
La Croix,1885,0,0,3,4
La Croix,1885,2,0,2,6
La Croix,1885,1,0,0,0
La Croix,1885,2,0,2,0
La Croix,1885,0,0,9,3
La Croix,1885,0,0,3,4
La Croix,1885,1,0,0,1
La Croix,1885,9,0,0,2
La Croix,1885,0,0,0,5
La Croix,1885,1,0,0,0
La Croix,1885,0,0,0,3
La Croix,1885,5,0,2,0
La Croix,1885,0,0,2,5
La Croix,1885,1,0,2,5
La Croix,1885,0,0,15,3
La Croix,1885,1,0,0,3
La Croix,1885,1,0,6,2
La Croix,1885,1,0,2,3
La Croix,1885,1,0,0,0
La Croix,1885,1,0,2,1
La Croix,1885,6,0,3,2
La Croix,1885,1,0,0,2
La Croix,1885,0,0,2,2
La Croix,1885,0,0,0,3
La Croix,1885,0,0,0,1
La Croix,1885,9,0,5,4
La Croix,1885,2,0,2,7
La Croix,1885,0,0,0,2
La Croix,1885,0,0,1,1
La Croix,1885,5,0,4,0
La Croix,1885,5,0,3,2
La Croix,1885,2,0,1,5
La Croix,1885,1,0,1,2
La Croix,1885,0,0,2,5
La Croix,1885,0,0,0,3
La Croix,1885,0,0,1,5
La Croix,1885,0,0,1,4
La Croix,1885,0,0,0,2
