paper,year,anarchist_hits,communis_hits,socialis_hits,revolution_hits
Le Populaire,1919,0,0,40,7
Le Populaire,1919,0,6,59,18
Le Populaire,1919,2,0,48,14
Le Populaire,1919,0,0,34,2
Le Populaire,1919,2,2,35,7
Le Populaire,1919,1,0,38,10
Le Populaire,1919,1,1,45,11
Le Populaire,1919,0,2,57,17
Le Populaire,1919,2,1,41,16
Le Populaire,1919,0,3,71,18
Le Populaire,1919,1,0,49,9
Le Populaire,1919,0,7,34,12
Le Populaire,1919,1,0,51,6
Le Populaire,1919,0,1,40,4
Le Populaire,1919,0,0,36,16
Le Populaire,1919,0,2,45,10
Le Populaire,1919,0,0,34,2
Le Populaire,1919,0,12,44,11
Le Populaire,1919,0,0,50,23
Le Populaire,1919,0,1,34,9
Le Populaire,1919,0,3,36,12
Le Populaire,1919,1,1,41,5
Le Populaire,1919,0,2,44,13
Le Populaire,1919,0,0,40,1
Le Populaire,1919,0,0,39,13
Le Populaire,1919,0,1,36,3
Le Populaire,1919,0,4,90,12
Le Populaire,1919,1,1,41,10
Le Populaire,1919,1,0,38,10
Le Populaire,1919,0,2,37,6
Le Populaire,1919,4,2,50,22
Le Populaire,1919,1,1,43,16
Le Populaire,1919,1,2,89,23
Le Populaire,1919,0,7,39,13
Le Populaire,1919,0,1,29,5
Le Populaire,1919,0,2,41,5
Le Populaire,1919,0,2,44,15
Le Populaire,1919,0,0,33,3
Le Populaire,1919,0,1,42,8
Le Populaire,1919,3,4,60,36
Le Populaire,1919,4,1,39,9
Le Populaire,1919,1,2,41,16
Le Populaire,1919,2,1,29,12
Le Populaire,1919,1,0,56,20
Le Populaire,1919,2,2,62,45
Le Populaire,1919,1,3,35,9
Le Populaire,1919,1,1,44,17
Le Populaire,1919,0,3,31,7
Le Populaire,1919,0,0,60,12
Le Populaire,1919,0,0,43,7
Le Populaire,1919,0,5,37,9
Le Populaire,1919,0,8,39,4
Le Populaire,1919,0,0,36,11
Le Populaire,1919,1,0,31,7
Le Populaire,1919,0,1,40,5
Le Populaire,1919,0,1,53,10
Le Populaire,1919,0,3,41,8
Le Populaire,1919,0,3,39,6
Le Populaire,1919,0,1,44,6
Le Populaire,1919,1,2,36,1
Le Populaire,1919,0,1,54,14
Le Populaire,1919,0,1,41,7
Le Populaire,1919,1,1,59,7
Le Populaire,1919,0,1,39,13
Le Populaire,1919,0,3,33,8
Le Populaire,1919,2,0,41,15
Le Populaire,1919,1,0,35,4
Le Populaire,1919,0,0,43,22
Le Populaire,1919,0,0,35,9
Le Populaire,1919,3,1,44,8
Le Populaire,1919,2,1,52,17
Le Populaire,1919,0,0,40,4
Le Populaire,1919,0,1,69,33
Le Populaire,1919,0,0,36,4
Le Populaire,1919,0,0,34,7
Le Populaire,1919,0,1,43,11
Le Populaire,1919,1,0,21,3
Le Populaire,1919,1,8,42,13
Le Populaire,1919,0,0,41,4
Le Populaire,1919,1,2,58,25
Le Populaire,1919,0,0,45,4
Le Populaire,1919,0,0,45,8
Le Populaire,1919,2,0,54,15
Le Populaire,1919,3,0,34,8
Le Populaire,1919,0,0,51,8
Le Populaire,1919,4,1,28,12
Le Populaire,1919,0,0,49,7
Le Populaire,1919,1,5,32,7
Le Populaire,1919,0,2,37,1
Le Populaire,1919,0,0,42,22
Le Populaire,1919,0,2,56,5
Le Populaire,1919,0,1,46,15
Le Populaire,1919,1,2,57,20
Le Populaire,1919,1,2,45,18
Le Populaire,1919,0,3,46,7
Le Populaire,1919,0,2,33,13
Le Populaire,1919,0,2,41,5
Le Populaire,1919,0,3,45,4
Le Populaire,1919,0,19,58,11
Le Populaire,1919,1,1,50,22
Le Populaire,1919,0,5,56,18
Le Populaire,1919,0,2,47,13
Le Populaire,1919,0,0,33,8
Le Populaire,1919,0,1,29,6
Le Populaire,1919,0,3,37,13
Le Populaire,1919,0,1,30,15
Le Populaire,1919,1,1,51,17
Le Populaire,1919,1,1,45,4
Le Populaire,1919,0,1,40,9
Le Populaire,1919,0,2,33,1
Le Populaire,1919,0,2,60,20
Le Populaire,1919,1,4,63,21
Le Populaire,1919,1,0,79,8
Le Populaire,1919,0,3,45,24
Le Populaire,1919,0,0,52,14
Le Populaire,1919,1,1,37,20
Le Populaire,1919,0,2,32,2
Le Populaire,1919,1,2,33,4
Le Populaire,1919,0,0,47,7
Le Populaire,1919,0,0,37,12
Le Populaire,1919,0,3,60,5
Le Populaire,1919,0,2,37,7
Le Populaire,1919,0,3,55,9
Le Populaire,1919,2,4,57,8
Le Populaire,1919,0,0,27,7
Le Populaire,1919,3,5,46,14
Le Populaire,1919,0,3,53,16
Le Populaire,1919,0,4,47,7
Le Populaire,1919,0,1,55,8
Le Populaire,1919,1,1,46,11
Le Populaire,1919,3,8,41,17
Le Populaire,1919,0,1,81,15
Le Populaire,1919,0,6,35,14
Le Populaire,1919,1,2,42,10
Le Populaire,1919,0,8,88,13
Le Populaire,1919,0,0,37,6
Le Populaire,1919,0,0,31,11
Le Populaire,1919,0,0,80,36
Le Populaire,1919,0,5,49,14
Le Populaire,1919,1,12,42,18
Le Populaire,1919,0,0,28,12
Le Populaire,1919,0,3,39,15
Le Populaire,1919,0,0,32,1
Le Populaire,1919,0,0,44,7
Le Populaire,1919,1,6,73,9
Le Populaire,1919,0,1,39,4
Le Populaire,1919,0,1,53,11
Le Populaire,1919,0,10,47,16
Le Populaire,1919,0,0,34,3
Le Populaire,1919,1,4,36,4
Le Populaire,1919,1,0,39,12
Le Populaire,1919,0,3,42,17
Le Populaire,1919,0,1,27,13
Le Populaire,1919,0,0,47,5
Le Populaire,1919,0,0,38,14
Le Populaire,1919,1,4,75,14
Le Populaire,1919,0,1,45,15
Le Populaire,1919,1,3,61,43
Le Populaire,1919,0,1,31,13
Le Populaire,1919,1,5,68,35
Le Populaire,1919,0,0,28,19
Le Populaire,1919,0,2,32,6
Le Populaire,1919,1,2,31,6
Le Populaire,1919,0,2,51,10
Le Populaire,1919,1,0,49,16
Le Populaire,1919,1,1,61,16
Le Populaire,1919,22,0,81,21
Le Populaire,1919,0,0,48,9
Le Populaire,1920,0,5,26,4
Le Populaire,1920,2,2,29,3
Le Populaire,1920,0,7,34,14
Le Populaire,1920,0,0,34,0
Le Populaire,1920,2,0,28,12
Le Populaire,1920,0,6,56,15
Le Populaire,1920,1,5,28,2
Le Populaire,1920,0,5,29,7
Le Populaire,1920,0,4,68,14
Le Populaire,1920,1,5,37,9
Le Populaire,1920,1,4,45,21
Le Populaire,1920,0,3,32,16
Le Populaire,1920,1,3,37,13
Le Populaire,1920,0,12,32,21
Le Populaire,1920,0,4,23,3
Le Populaire,1920,1,1,36,2
Le Populaire,1920,0,0,35,11
Le Populaire,1920,3,7,19,2
Le Populaire,1920,0,1,26,5
Le Populaire,1920,0,4,34,6
Le Populaire,1920,1,6,46,6
Le Populaire,1920,0,0,38,18
Le Populaire,1920,0,8,43,4
Le Populaire,1920,0,4,36,6
Le Populaire,1920,0,8,72,16
Le Populaire,1920,0,1,32,15
Le Populaire,1920,1,12,46,8
Le Populaire,1920,0,2,34,17
Le Populaire,1920,0,4,39,12
Le Populaire,1920,0,2,47,7
Le Populaire,1920,0,4,24,1
Le Populaire,1920,0,4,40,12
Le Populaire,1920,0,9,27,11
Le Populaire,1920,0,4,35,3
Le Populaire,1920,2,5,38,8
Le Populaire,1920,0,7,37,14
Le Populaire,1920,0,0,28,8
Le Populaire,1920,0,0,31,5
Le Populaire,1920,0,2,29,3
Le Populaire,1920,0,1,28,3
Le Populaire,1920,0,1,22,6
Le Populaire,1920,1,6,45,5
Le Populaire,1920,0,9,42,13
Le Populaire,1920,0,4,39,10
Le Populaire,1920,1,4,29,8
Le Populaire,1920,0,1,34,2
Le Populaire,1920,0,2,46,7
Le Populaire,1920,1,2,49,7
Le Populaire,1920,2,15,41,17
Le Populaire,1920,0,3,42,4
Le Populaire,1920,1,5,33,13
Le Populaire,1920,1,2,34,16
Le Populaire,1920,0,9,20,1
Le Populaire,1920,1,1,28,8
Le Populaire,1920,3,3,39,18
Le Populaire,1920,0,3,34,4
Le Populaire,1920,1,15,43,10
Le Populaire,1920,2,5,43,3
Le Populaire,1920,1,2,29,6
Le Populaire,1920,1,55,31,25
Le Populaire,1920,0,0,40,6
Le Populaire,1920,0,2,26,16
Le Populaire,1920,1,3,26,4
Le Populaire,1920,1,1,42,10
Le Populaire,1920,1,0,40,1
Le Populaire,1920,0,5,42,6
Le Populaire,1920,0,9,44,10
Le Populaire,1920,0,0,28,6
Le Populaire,1920,0,1,30,5
Le Populaire,1920,1,2,25,7
Le Populaire,1920,1,2,30,22
Le Populaire,1920,11,8,39,15
Le Populaire,1920,2,9,51,11
Le Populaire,1920,2,2,32,9
Le Populaire,1920,0,8,35,20
Le Populaire,1920,1,1,32,7
Le Populaire,1920,0,1,32,6
Le Populaire,1920,0,5,49,10
Le Populaire,1920,0,0,29,4
Le Populaire,1920,0,13,36,6
Le Populaire,1920,1,1,21,6
Le Populaire,1920,0,22,59,33
Le Populaire,1920,0,1,26,10
Le Populaire,1920,0,0,30,3
Le Populaire,1920,0,2,41,14
Le Populaire,1920,0,2,55,14
Le Populaire,1920,5,7,56,13
Le Populaire,1920,1,1,33,10
Le Populaire,1920,1,1,36,13
Le Populaire,1920,0,3,34,8
Le Populaire,1920,0,6,33,12
Le Populaire,1920,0,1,40,9
Le Populaire,1920,0,3,31,12
Le Populaire,1920,2,1,48,12
Le Populaire,1920,2,12,40,7
Le Populaire,1920,1,3,44,13
Le Populaire,1920,0,0,25,2
Le Populaire,1920,0,7,51,11
Le Populaire,1920,0,0,32,2
Le Populaire,1920,0,3,39,5
Le Populaire,1920,0,8,41,12
Le Populaire,1920,0,3,29,30
Le Populaire,1920,1,0,36,3
Le Populaire,1920,2,3,29,2
Le Populaire,1920,0,1,38,1
Le Populaire,1920,0,1,52,14
Le Populaire,1920,0,1,35,7
Le Populaire,1920,0,6,37,7
Le Populaire,1920,0,13,47,5
Le Populaire,1920,0,0,32,2
Le Populaire,1920,1,6,50,13
Le Populaire,1920,0,0,40,5
Le Populaire,1920,0,2,34,3
Le Populaire,1920,0,0,39,2
Le Populaire,1920,0,1,37,7
Le Populaire,1920,0,7,30,21
Le Populaire,1920,0,1,51,9
Le Populaire,1920,0,6,39,4
Le Populaire,1920,2,7,30,6
Le Populaire,1920,0,19,36,7
