paper,year,anarchist_hits,communis_hits,socialis_hits,revolution_hits
L'Aurore,1898,4,1,16,9
L'Aurore,1898,0,1,12,11
L'Aurore,1898,8,0,12,4
L'Aurore,1898,0,2,8,6
L'Aurore,1898,5,1,10,9
L'Aurore,1898,0,1,16,14
L'Aurore,1898,4,0,14,5
L'Aurore,1898,2,0,6,4
L'Aurore,1898,0,0,8,10
L'Aurore,1898,3,0,18,13
L'Aurore,1898,0,0,10,8
L'Aurore,1898,8,0,18,10
L'Aurore,1898,0,1,2,1
L'Aurore,1898,0,0,0,0
L'Aurore,1898,4,0,6,11
L'Aurore,1898,0,0,11,8
L'Aurore,1898,3,2,20,20
L'Aurore,1898,2,0,23,11
L'Aurore,1898,7,3,13,9
L'Aurore,1898,2,1,16,7
L'Aurore,1898,0,0,6,5
L'Aurore,1898,2,0,13,19
L'Aurore,1898,1,1,20,23
L'Aurore,1898,0,1,8,6
L'Aurore,1898,2,1,18,9
L'Aurore,1898,2,1,9,12
L'Aurore,1898,1,0,8,8
L'Aurore,1898,3,0,16,8
L'Aurore,1898,0,1,12,14
L'Aurore,1898,1,0,9,7
L'Aurore,1898,0,0,9,5
L'Aurore,1898,0,1,11,15
L'Aurore,1898,0,1,4,4
L'Aurore,1898,1,1,9,3
L'Aurore,1898,0,2,46,14
L'Aurore,1898,1,1,21,19
L'Aurore,1898,1,3,9,8
L'Aurore,1898,3,0,11,14
L'Aurore,1898,0,2,21,11
L'Aurore,1898,0,1,8,4
L'Aurore,1898,0,1,20,8
L'Aurore,1898,0,1,10,5
L'Aurore,1898,1,0,13,9
L'Aurore,1898,1,6,16,18
L'Aurore,1898,1,0,19,5
L'Aurore,1898,4,2,20,19
L'Aurore,1898,0,0,11,6
L'Aurore,1898,5,1,19,11
L'Aurore,1898,1,1,17,13
L'Aurore,1898,0,0,9,7
L'Aurore,1898,0,0,15,13
L'Aurore,1898,0,1,10,0
L'Aurore,1898,1,0,15,13
L'Aurore,1898,0,1,20,9
L'Aurore,1898,0,0,5,7
L'Aurore,1898,1,0,11,14
L'Aurore,1898,1,0,12,12
L'Aurore,1898,3,1,25,16
L'Aurore,1898,0,1,20,13
L'Aurore,1898,3,0,10,8
L'Aurore,1898,1,1,15,7
L'Aurore,1898,8,0,25,10
L'Aurore,1898,6,2,11,8
L'Aurore,1898,0,0,11,8
L'Aurore,1898,1,1,8,11
L'Aurore,1898,1,2,10,14
L'Aurore,1898,1,0,10,9
L'Aurore,1898,3,1,18,8
L'Aurore,1898,3,1,21,6
L'Aurore,1898,0,0,23,7
L'Aurore,1898,0,0,22,8
L'Aurore,1898,3,2,8,10
L'Aurore,1898,1,0,16,6
L'Aurore,1898,1,0,5,5
L'Aurore,1898,1,0,7,3
L'Aurore,1898,3,0,8,10
L'Aurore,1898,2,0,16,7
L'Aurore,1898,0,0,2,2
L'Aurore,1898,0,0,11,4
L'Aurore,1898,2,0,8,6
L'Aurore,1898,1,1,20,5
L'Aurore,1898,3,0,6,8
L'Aurore,1898,0,0,16,7
L'Aurore,1898,0,0,7,4
L'Aurore,1898,0,0,33,10
L'Aurore,1898,1,0,12,3
L'Aurore,1898,8,1,14,8
L'Aurore,1898,0,0,13,4
L'Aurore,1898,0,1,6,15
L'Aurore,1898,0,0,20,13
L'Aurore,1898,0,0,19,7
L'Aurore,1898,0,1,8,7
L'Aurore,1898,0,0,11,4
L'Aurore,1898,2,0,33,5
L'Aurore,1898,11,1,16,13
L'Aurore,1898,0,1,6,2
L'Aurore,1898,0,1,7,3
L'Aurore,1898,0,0,13,5
L'Aurore,1898,11,0,5,5
L'Aurore,1898,2,1,15,6
L'Aurore,1898,4,0,14,3
L'Aurore,1898,0,0,4,4
L'Aurore,1898,2,2,12,8
L'Aurore,1898,0,1,7,6
L'Aurore,1898,0,0,18,9
L'Aurore,1898,0,0,16,5
L'Aurore,1898,11,0,11,16
L'Aurore,1898,0,3,32,11
L'Aurore,1898,0,1,33,8
L'Aurore,1898,0,1,20,12
L'Aurore,1898,1,0,17,5
L'Aurore,1898,2,0,12,4
L'Aurore,1898,2,0,7,5
L'Aurore,1898,1,0,8,4
L'Aurore,1898,2,0,11,6
L'Aurore,1898,3,0,18,4
L'Aurore,1898,1,1,7,10
L'Aurore,1898,0,1,13,12
L'Aurore,1898,0,0,11,17
L'Aurore,1898,0,1,5,10
L'Aurore,1898,2,0,17,10
L'Aurore,1898,2,0,11,5
L'Aurore,1898,0,0,6,6
L'Aurore,1898,2,4,13,6
L'Aurore,1898,4,0,16,11
L'Aurore,1898,0,0,22,10
L'Aurore,1898,0,2,10,13
L'Aurore,1898,0,0,14,9
L'Aurore,1898,1,1,19,15
L'Aurore,1898,7,0,19,11
L'Aurore,1898,0,3,25,20
L'Aurore,1898,0,1,13,4
L'Aurore,1898,4,1,11,9
L'Aurore,1898,0,1,7,7
L'Aurore,1898,0,1,7,3
L'Aurore,1898,0,1,2,8
L'Aurore,1898,2,0,18,8
L'Aurore,1898,6,1,13,6
L'Aurore,1898,0,0,6,2
L'Aurore,1898,2,0,12,18
L'Aurore,1898,0,1,15,12
L'Aurore,1898,0,0,3,0
L'Aurore,1898,2,0,7,4
L'Aurore,1898,0,4,30,24
L'Aurore,1898,0,0,16,16
L'Aurore,1898,2,2,23,7
L'Aurore,1898,2,0,16,15
L'Aurore,1898,0,1,24,14
L'Aurore,1898,0,0,17,5
L'Aurore,1898,0,0,9,6
L'Aurore,1898,2,0,11,8
L'Aurore,1898,0,0,11,1
L'Aurore,1898,1,0,10,15
L'Aurore,1898,1,1,23,13
L'Aurore,1898,0,6,44,16
L'Aurore,1898,0,1,18,9
L'Aurore,1898,0,0,22,7
L'Aurore,1898,0,0,5,4
L'Aurore,1898,0,2,14,13
L'Aurore,1898,0,2,21,11
L'Aurore,1898,0,0,4,5
L'Aurore,1898,0,1,18,5
L'Aurore,1898,1,1,8,10
L'Aurore,1898,0,0,19,10
L'Aurore,1898,1,2,9,5
L'Aurore,1898,0,1,22,16
L'Aurore,1898,4,1,15,10
L'Aurore,1898,0,0,14,9
L'Aurore,1898,7,2,13,16
L'Aurore,1898,3,0,16,13
L'Aurore,1898,2,0,8,2
L'Aurore,1898,0,1,26,6
L'Aurore,1898,2,0,10,5
L'Aurore,1898,1,0,4,2
L'Aurore,1898,1,1,15,14
L'Aurore,1898,3,0,11,10
L'Aurore,1898,3,0,8,0
L'Aurore,1898,0,1,7,6
L'Aurore,1898,1,1,11,17
L'Aurore,1898,0,0,10,4
L'Aurore,1898,1,0,9,6
L'Aurore,1898,3,1,5,4
L'Aurore,1898,1,1,22,13
L'Aurore,1898,1,1,5,4
L'Aurore,1898,5,0,5,3
L'Aurore,1898,3,0,2,5
L'Aurore,1898,0,0,26,8
L'Aurore,1898,2,1,11,9
L'Aurore,1898,0,0,4,5
L'Aurore,1898,0,1,5,3
L'Aurore,1898,0,1,14,15
L'Aurore,1898,3,2,16,10
L'Aurore,1898,1,0,3,2
L'Aurore,1898,0,0,3,1
L'Aurore,1898,0,0,7,5
L'Aurore,1898,3,1,8,13
L'Aurore,1898,0,1,14,5
L'Aurore,1898,2,0,10,6
L'Aurore,1898,0,1,31,3
L'Aurore,1898,2,1,15,8
L'Aurore,1898,6,3,17,11
L'Aurore,1898,0,2,12,7
L'Aurore,1898,1,0,8,5
L'Aurore,1898,1,3,3,3
L'Aurore,1898,1,1,7,6
L'Aurore,1898,1,0,15,13
L'Aurore,1898,1,0,11,12
L'Aurore,1898,0,0,7,5
L'Aurore,1898,1,2,9,6
L'Aurore,1898,3,4,24,18
L'Aurore,1898,0,1,11,8
L'Aurore,1898,3,0,12,9
L'Aurore,1898,0,0,18,10
L'Aurore,1898,10,2,13,6
L'Aurore,1898,0,0,0,0
L'Aurore,1898,6,0,24,10
L'Aurore,1898,0,2,11,10
L'Aurore,1898,3,0,25,6
L'Aurore,1898,4,1,8,6
L'Aurore,1898,2,1,10,12
L'Aurore,1898,0,0,24,9
L'Aurore,1898,3,2,21,8
L'Aurore,1898,0,2,10,7
L'Aurore,1898,1,0,10,7
L'Aurore,1898,0,0,8,1
L'Aurore,1898,3,1,13,10
L'Aurore,1898,0,1,2,2
L'Aurore,1898,0,0,14,8
L'Aurore,1898,0,0,0,0
L'Aurore,1898,1,5,13,8
L'Aurore,1898,0,1,20,11
L'Aurore,1898,0,2,11,14
L'Aurore,1898,2,0,17,11
L'Aurore,1898,2,1,5,9
L'Aurore,1898,0,1,8,4
L'Aurore,1898,2,1,6,8
L'Aurore,1898,2,1,25,7
L'Aurore,1898,1,0,8,6
L'Aurore,1898,3,1,6,9
L'Aurore,1898,0,0,30,5
L'Aurore,1898,3,1,15,11
L'Aurore,1898,0,0,12,13
L'Aurore,1898,6,1,8,13
L'Aurore,1898,1,0,8,10
L'Aurore,1898,3,0,4,12
L'Aurore,1898,6,1,13,7
L'Aurore,1898,1,0,7,7
L'Aurore,1898,2,1,1,2
L'Aurore,1898,4,1,19,13
L'Aurore,1898,0,0,5,3
L'Aurore,1898,1,1,26,15
L'Aurore,1898,0,1,11,9
L'Aurore,1898,0,2,19,14
L'Aurore,1898,4,0,4,1
L'Aurore,1898,0,0,9,3
L'Aurore,1898,2,1,7,4
L'Aurore,1898,2,2,27,20
L'Aurore,1898,0,0,3,3
L'Aurore,1898,1,3,22,16
L'Aurore,1898,0,0,13,6
L'Aurore,1898,1,0,15,7
L'Aurore,1898,2,2,9,17
L'Aurore,1898,1,3,14,15
L'Aurore,1898,7,1,20,10
L'Aurore,1898,1,0,3,6
L'Aurore,1898,7,0,7,12
L'Aurore,1898,2,0,16,10
L'Aurore,1898,3,2,20,6
L'Aurore,1898,0,0,6,10
L'Aurore,1898,1,2,17,11
L'Aurore,1898,0,1,12,10
L'Aurore,1898,0,0,8,7
L'Aurore,1898,19,0,12,10
L'Aurore,1898,0,2,12,9
L'Aurore,1898,1,1,8,8
L'Aurore,1898,0,0,5,0
L'Aurore,1898,2,0,6,3
L'Aurore,1898,1,0,11,7
L'Aurore,1898,1,0,17,5
L'Aurore,1898,0,1,16,7
L'Aurore,1898,10,0,28,21
L'Aurore,1898,0,0,3,4
L'Aurore,1898,2,0,11,7
L'Aurore,1898,0,0,11,6
L'Aurore,1898,1,2,16,10
L'Aurore,1898,1,0,11,8
L'Aurore,1898,1,0,7,3
L'Aurore,1899,1,0,10,4
L'Aurore,1899,0,0,17,11
L'Aurore,1899,2,0,30,13
L'Aurore,1899,1,1,9,7
L'Aurore,1899,1,0,15,8
L'Aurore,1899,0,0,3,4
L'Aurore,1899,1,0,9,5
L'Aurore,1899,1,1,6,4
L'Aurore,1899,0,1,17,6
L'Aurore,1899,0,0,13,9
L'Aurore,1899,0,1,21,9
L'Aurore,1899,1,1,20,12
L'Aurore,1899,0,0,7,1
L'Aurore,1899,1,1,6,6
L'Aurore,1899,0,1,22,16
L'Aurore,1899,0,0,0,0
L'Aurore,1899,0,0,11,6
L'Aurore,1899,0,0,11,4
L'Aurore,1899,1,0,12,12
L'Aurore,1899,0,0,21,5
L'Aurore,1899,1,0,11,4
L'Aurore,1899,0,0,25,8
L'Aurore,1899,0,0,11,10
L'Aurore,1899,0,3,30,11
L'Aurore,1899,2,0,5,2
L'Aurore,1899,3,0,18,12
L'Aurore,1899,0,0,8,6
L'Aurore,1899,1,0,7,5
L'Aurore,1899,1,2,18,10
L'Aurore,1899,2,0,7,3
L'Aurore,1899,0,0,14,6
L'Aurore,1899,1,0,1,2
L'Aurore,1899,0,2,16,9
L'Aurore,1899,0,1,23,13
L'Aurore,1899,4,0,7,10
L'Aurore,1899,1,0,11,2
L'Aurore,1899,0,0,9,7
L'Aurore,1899,0,0,9,5
L'Aurore,1899,0,1,22,4
L'Aurore,1899,0,2,13,10
L'Aurore,1899,0,0,9,3
L'Aurore,1899,2,1,14,8
L'Aurore,1899,0,0,12,6
L'Aurore,1899,0,0,2,2
L'Aurore,1899,2,0,11,6
L'Aurore,1899,0,1,19,11
L'Aurore,1899,3,2,20,14
L'Aurore,1899,0,0,15,2
L'Aurore,1899,0,0,10,6
L'Aurore,1899,1,0,18,10
L'Aurore,1899,1,0,12,9
L'Aurore,1899,0,0,6,3
L'Aurore,1899,3,0,5,4
L'Aurore,1899,0,2,34,11
L'Aurore,1899,0,1,27,9
L'Aurore,1899,0,2,7,7
L'Aurore,1899,0,0,18,16
L'Aurore,1899,0,0,12,1
L'Aurore,1899,0,1,32,11
L'Aurore,1899,0,1,12,9
L'Aurore,1899,1,0,11,11
L'Aurore,1899,1,0,9,7
L'Aurore,1899,1,0,0,2
L'Aurore,1899,1,0,3,3
L'Aurore,1899,1,0,28,4
L'Aurore,1899,1,1,16,7
L'Aurore,1899,1,0,18,9
L'Aurore,1899,1,0,8,1
L'Aurore,1899,0,1,8,8
L'Aurore,1899,0,0,10,4
L'Aurore,1899,3,0,24,8
L'Aurore,1899,0,1,4,7
L'Aurore,1899,2,0,9,12
L'Aurore,1899,0,2,11,7
L'Aurore,1899,0,0,18,4
L'Aurore,1899,0,1,12,9
L'Aurore,1899,4,0,15,11
L'Aurore,1899,2,3,26,18
L'Aurore,1899,1,0,18,3
L'Aurore,1899,0,0,8,8
L'Aurore,1899,1,0,19,13
L'Aurore,1899,1,1,18,6
L'Aurore,1899,0,0,2,4
L'Aurore,1899,0,0,9,6
L'Aurore,1899,0,0,35,6
L'Aurore,1899,1,4,15,13
L'Aurore,1899,2,0,6,4
L'Aurore,1899,1,1,9,12
L'Aurore,1899,1,1,28,17
L'Aurore,1899,0,0,5,2
L'Aurore,1899,1,0,18,5
L'Aurore,1899,7,0,5,6
L'Aurore,1899,1,0,10,8
L'Aurore,1899,0,0,5,11
L'Aurore,1899,0,0,8,3
L'Aurore,1899,3,0,11,9
L'Aurore,1899,0,1,8,9
L'Aurore,1899,0,0,4,2
L'Aurore,1899,2,0,6,11
L'Aurore,1899,0,0,11,4
L'Aurore,1899,0,1,9,9
L'Aurore,1899,11,0,9,15
L'Aurore,1899,0,0,18,15
L'Aurore,1899,0,1,15,12
L'Aurore,1899,2,0,11,16
L'Aurore,1899,0,1,27,13
L'Aurore,1899,0,0,13,8
L'Aurore,1899,0,0,4,0
L'Aurore,1899,1,0,7,2
L'Aurore,1899,1,1,26,7
L'Aurore,1899,6,1,16,13
L'Aurore,1899,0,0,26,16
L'Aurore,1899,2,0,26,12
L'Aurore,1899,2,0,4,7
L'Aurore,1899,0,1,26,5
L'Aurore,1899,0,0,25,16
L'Aurore,1899,1,0,2,2
L'Aurore,1899,0,0,32,8
L'Aurore,1899,1,0,11,5
L'Aurore,1899,1,0,14,5
L'Aurore,1899,0,0,12,7
L'Aurore,1899,1,2,20,6
L'Aurore,1899,1,0,11,7
L'Aurore,1899,0,0,7,10
L'Aurore,1899,4,0,20,15
L'Aurore,1899,3,0,14,4
L'Aurore,1899,1,0,17,8
L'Aurore,1899,1,3,11,8
L'Aurore,1899,3,1,19,20
L'Aurore,1899,0,1,24,13
L'Aurore,1899,1,0,11,2
L'Aurore,1899,0,2,23,10
L'Aurore,1899,1,2,20,5
L'Aurore,1899,0,0,8,3
L'Aurore,1899,1,0,10,11
L'Aurore,1899,1,1,30,11
L'Aurore,1899,0,0,4,1
L'Aurore,1899,1,0,7,7
L'Aurore,1899,0,1,16,13
L'Aurore,1899,1,1,7,7
